id_aviso,titulo,direccion,barrio,ciudad,moneda,precio,m2_cubiertos,dormitorios,banos,ambientes,tipo_propiedad,link
MLA2027829687,Departamento - Puerto Madero,"Excelente Suite De 48m² En SLS LUX Madero, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,2000,48.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-2027829687-departamento-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=25&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3869024132,Alquiler Exclusivo Monoambiente En Puerto Madero Amoblado Piso 19!,"Mexico 55, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,900,30.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3869024132-alquiler-exclusivo-monoambiente-en-puerto-madero-amoblado-piso-19-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=26&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1930158649,Alquiler Depto 2 Ambientes Puerto Madero Hotel Faena,"Petrona Eyle 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3000,45.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1930158649-alquiler-depto-2-ambientes-puerto-madero-hotel-faena-_JM#polycard_client=search-desktop&price_drop=true&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=27&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3726690944,"Alquiler   Monoambiente A Estrenar Con Cochera En Huergo 475,edificio Premium.","Ingeniero Huergo 475, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1000,36.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3726690944-alquiler-monoambiente-a-estrenar-con-cochera-en-huergo-475edificio-premium-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=28&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3779316670,Impecable Departamento En  El Faro,"Azucena Villaflor 600, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3500,196.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3779316670-impecable-departamento-en-el-faro-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=29&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3645071354,Departamento En Venta Y Alquiler En Puerto Madero,"LOLA MORA Al 400. Entre Julieta Lanteri Y Juana Manso, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1300,47.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3645071354-departamento-en-venta-y-alquiler-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=30&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3862518426,Amoblado - Excelente 3 Amb.con Cochera Y Baulera - Forum,"Olga Cossettini 152, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3100,128.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3862518426-amoblado-excelente-3-ambcon-cochera-y-baulera-forum-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=31&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3800282300,"Alquiler Departamento En  Oceana, Puerto Madero 1er Piso, 2 Ambientes","Juana Manso  Al 1400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3000,82.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3800282300-alquiler-departamento-en-oceana-puerto-madero-1er-piso-2-ambientes-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=32&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1871604355,Departamento En Puerto Madero,"El Porteño Resdience, Petrona Eyle Al 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3800,102.0,,,3,departamento,https://departamento.mercadolibre.com.ar/MLA-1871604355-departamento-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=true&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=33&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA2014484241,Alquiler Departamento 2 Ambientes Puerto Madero,"Olga Cossenttini Al 1500, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1500,54.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-2014484241-alquiler-departamento-2-ambientes-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=34&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1945066561,"Alquiler De Departamento 2 Ambientes Amoblado, Con Cochera Y Vista Al Dique En Puerto Madero","Olga Cossettini Al 1600, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1200,63.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1945066561-alquiler-de-departamento-2-ambientes-amoblado-con-cochera-y-vista-al-dique-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=35&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3862281254,Alquiler 2 Ambientes 2 Baños Lumiere Puerto Madero,"Azcurra Al 300 Y Olga Cossettini - Edificio Lumiere, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1200,58.0,,2,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3862281254-alquiler-2-ambientes-2-banos-lumiere-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=36&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3868546912,Departamento De 3 Ambientes Con Balcón En Alquiler En Terrazas De Puerto Madero - Oportunidad,"Encarnación Ezcurra Al 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1000,53.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3868546912-departamento-de-3-ambientes-con-balcon-en-alquiler-en-terrazas-de-puerto-madero-oportunidad-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=37&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3731544186,Alquiler Monoambiente 42m2 Torre Huergo Frente A Uca-puerto Madero,"Ing Huergo  Al 400 Puerto Madero-caba, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1100,42.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3731544186-alquiler-monoambiente-42m2-torre-huergo-frente-a-uca-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=38&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1929760511,Alquiler De Departamento 2 Ambientes En Puerto Madero,"Oceana - 2 Ambientes - Amoblado - 82 M2, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3000,71.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1929760511-alquiler-de-departamento-2-ambientes-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=39&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3458606842,Alquiler 4 Ambientes + Dep Dos Cocheras Chateau Puerto Madero Caba,"Torre Chateau De Puerto Madero, Martha Salotti 574, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,5300,160.0,,3,4,departamento,https://departamento.mercadolibre.com.ar/MLA-3458606842-alquiler-4-ambientes-dep-dos-cocheras-chateau-puerto-madero-caba-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=40&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3717402936,Alquiler 3 Ambientes Lumiere Puerto Madero,"Juana Manso Al 1500, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1900,69.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3717402936-alquiler-3-ambientes-lumiere-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=41&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3539976104,Venta De Departamento 5 Ambientes En Puerto Madero,"Departamento • 360m² + 180m² De Terraza • 5 Ambientes • 4 Cocheras, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,8500,360.0,,5,5,departamento,https://departamento.mercadolibre.com.ar/MLA-3539976104-venta-de-departamento-5-ambientes-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=42&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1945611351,Alquiler Departamento Puerto Madero,"Juana Manso 1600, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1200,78.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1945611351-alquiler-departamento-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=43&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1889512839,Alquiler De Departamento Monoambiente En Puerto Madero,"Art Maria - Monoambientes - 46m², Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1200,46.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1889512839-alquiler-de-departamento-monoambiente-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=44&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1880532257,Alquiler | Puerto Madero | Loft Premium 60m2 | Frente | Cochera | Full Amenities,"Avenida Alicia Moreau De Justo 800, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1100,60.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1880532257-alquiler-puerto-madero-loft-premium-60m2-frente-cochera-full-amenities-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=45&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3768959928,Alquiler Departamento Unificado 3 Ambientes Cochera Y Amenities  En Quartier Del Bajo- Puerto Madero,"México 55, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,2500,106.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3768959928-alquiler-departamento-unificado-3-ambientes-cochera-y-amenities-en-quartier-del-bajo-puerto-madero-_JM#polycard_client=search-desktop&price_drop=true&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=46&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3657606136,"Departamento De 2 Ambientes, Amoblado Y Con Una Cochera En Oceana","Juana Manso 1400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3500,85.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3657606136-departamento-de-2-ambientes-amoblado-y-con-una-cochera-en-oceana-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=47&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA1910819369,"Alquiler Departamento Mono Ambiente Ubicado En Puerto Madero, Capital Federal, Buenos Aires","Olga Cossettini 1500, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1500,41.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1910819369-alquiler-departamento-mono-ambiente-ubicado-en-puerto-madero-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=48&type=item&tracking_id=cf258dc7-dc1c-4f1e-9699-a15c4a8ba770&sid=search
MLA3852565740,Alquiler Departamento En Puerto Madero,"Manuela Saenz Al 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,2200,125.0,,2,4,departamento,https://departamento.mercadolibre.com.ar/MLA-3852565740-alquiler-departamento-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=1&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA1859820199,Alquiler 2 Ambientes 100 Mts Torre El Faro Puerto Madero,"Julieta Lanteri Al 1200. Entre Martha Saloti Y Calabria, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3500,110.0,,2,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1859820199-alquiler-2-ambientes-100-mts-torre-el-faro-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=2&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA2023521721,Alquiler 3 Ambientes Puerto Madero,"Lola Mora Al 400. Entre Juana Manso Y Julieta Lanteri, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,3300,107.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-2023521721-alquiler-3-ambientes-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=3&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA1878383099,Alquiler Departamento 2 Ambientes Con Cochera Zencity Puerto Madero,"Rosario Vera Peñaloza 500, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,2400,64.0,,2,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1878383099-alquiler-departamento-2-ambientes-con-cochera-zencity-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=4&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA3746531954,"Departamento Semipiso  En Alquiler En Puerto Madero, Capital Federal, Buenos Aires","Julieta Lanteri 1300, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,4000,136.0,,4,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3746531954-departamento-semipiso-en-alquiler-en-puerto-madero-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=5&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA1952285397,Art Maria Monoambiente 47 M2  C/coch. -puerto Madero,"ART Maria  47mts  C/coch.  Monoambiente Piso Alto, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1100,47.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1952285397-art-maria-monoambiente-47-m2-ccoch-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=6&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA3763097602,"Departamento Monoambiente  En Alquiler En Puerto Madero, Capital Federal, Buenos Aires","Lola Mora 400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1000,35.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3763097602-departamento-monoambiente-en-alquiler-en-puerto-madero-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=7&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA3769061540,Departamento En Puerto Madero,"Av Alicia Moreau De Justo Al 1800, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,850,33.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3769061540-departamento-en-puerto-madero-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=8&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA1961130367,"Departamento  En Alquiler Ubicado En Puerto Madero, Capital Federal","Juana Manso 1300, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,1600,94.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-1961130367-departamento-en-alquiler-ubicado-en-puerto-madero-capital-federal-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=9&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA3442649144,"Departamento Amoblado 3 Ambientes Con Dependencia En Alquiler, Chateau, Puerto Madero, Piso Alto","Torre Chateau De Puerto Madero, Martha Salotti 574, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,6500,187.0,,4,4,departamento,https://departamento.mercadolibre.com.ar/MLA-3442649144-departamento-amoblado-3-ambientes-con-dependencia-en-alquiler-chateau-puerto-madero-piso-alto-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=10&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
MLA3800742762,"Departamento En Alquiler, Oceana Puerto Madero. Vista Al Dique","AV. Juana Manso  Al 1400, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,USD,2500,82.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3800742762-departamento-en-alquiler-oceana-puerto-madero-vista-al-dique-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=11&type=item&tracking_id=5ff4886f-05be-45fe-aa77-8c17ecbd87b4&sid=search
